@relation afterProcGTZAN-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute RMS_Energy numeric
@attribute Roll_Off_85 numeric
@attribute Roll_Off_90 numeric
@attribute MFCC_1 numeric
@attribute MFCC_2 numeric
@attribute MFCC_3 numeric
@attribute MFCC_4 numeric
@attribute MFCC_5 numeric
@attribute MFCC_6 numeric
@attribute MFCC_7 numeric
@attribute MFCC_8 numeric
@attribute MFCC_9 numeric
@attribute MFCC_10 numeric
@attribute MFCC_11 numeric
@attribute MFCC_12 numeric
@attribute MFCC_13 numeric
@attribute Zero_Crossing_Rate numeric
@attribute Spectral_Flatness numeric
@attribute Spectral_Kurtosis numeric
@attribute Spectral_Brightness numeric
@attribute Spectral_Irregularity numeric
@attribute Spectral_Centroid numeric
@attribute Class {0,1}

@data
0.445032,0.361504,0.372941,0.445844,0.492375,0.437368,0.370283,0.727723,0.432062,0.540044,0.618148,0.625796,0.610245,0.422543,0.65813,0.683761,0.32176,0.260833,0.108247,0.47996,0.493426,0.289387,0
0.452455,0.357912,0.392495,0.44092,0.54945,0.519778,0.458358,0.642114,0.558847,0.521686,0.384492,0.524927,0.591611,0.515393,0.699901,0.559953,0.296509,0.260167,0.105166,0.475288,0.360884,0.281754,0
0.411494,0.317873,0.34489,0.558366,0.478688,0.394339,0.258027,0.773412,0.389955,0.561062,0.621853,0.45465,0.52322,0.534921,0.697678,0.572967,0.285369,0.230031,0.180992,0.357943,0.276374,0.232058,0
0.389456,0.410407,0.491389,0.313696,0.641306,0.641673,0.482332,0.574826,0.627923,0.673132,0.479619,0.454109,0.592888,0.446832,0.604374,0.51441,0.312848,0.411757,0.08474,0.570775,0.087049,0.351748,0
0.434035,0.334148,0.404076,0.500864,0.543767,0.460116,0.488968,0.605039,0.545605,0.564724,0.395347,0.395317,0.478006,0.439492,0.627709,0.610346,0.241552,0.344853,0.151103,0.384428,0.463738,0.24497,0
0.43953,0.329717,0.365872,0.540996,0.549472,0.371096,0.261612,0.674241,0.535103,0.645104,0.417962,0.521745,0.486883,0.468085,0.833973,0.591365,0.231898,0.275327,0.187419,0.311544,0.193297,0.21561,0
0.349774,0.368839,0.440475,0.488781,0.45499,0.220736,0.349196,0.674708,0.585042,0.611805,0.626249,0.675139,0.560551,0.517893,0.492379,0.443212,0.35091,0.463522,0.181204,0.354511,0.151224,0.283714,0
0.353647,0.54451,0.59991,0.279577,0.487421,0.410836,0.593842,0.490839,0.448289,0.69734,0.503986,0.50591,0.345707,0.389111,0.243488,0.165715,0.482362,0.709838,0.077875,0.708857,0.246229,0.491336,0
0.438978,0.475663,0.561781,0.429561,0.394135,0.254715,0.719629,0.712348,0.354093,0.603118,0.546428,0.577637,0.418489,0.42625,0.339817,0.288727,0.50687,0.571935,0.127989,0.490621,0.292719,0.368982,0
0.420491,0.461985,0.506505,0.274691,0.413196,0.447778,0.703983,0.596864,0.405441,0.635239,0.519202,0.546937,0.501505,0.643749,0.57068,0.495286,0.508355,0.408899,0.112487,0.679145,0.223102,0.394622,0
0.425285,0.386414,0.423479,0.372967,0.432503,0.529895,0.684165,0.655057,0.256367,0.829685,0.535309,0.584394,0.571153,0.533063,0.623374,0.544627,0.466766,0.290448,0.143555,0.631609,0.536283,0.319518,0
0.44199,0.654619,0.74137,0.254166,0.571436,0.45342,0.653377,0.62226,0.527559,0.646269,0.570319,0.567865,0.637021,0.590746,0.518903,0.593651,0.415336,0.783902,0.042621,0.724747,0.82037,0.58434,0
0.399759,0.364789,0.448221,0.469048,0.435934,0.361466,0.494859,0.773577,0.508812,0.552614,0.54478,0.741089,0.613266,0.630865,0.609933,0.697584,0.442629,0.468473,0.165868,0.427185,0.326626,0.306249,0
0.419559,0.603958,0.757088,0.414079,0.51023,0.277257,0.57243,0.544553,0.532401,0.533003,0.635548,0.679047,0.591473,0.555954,0.733562,0.654534,0.413294,0.748681,0.069902,0.523635,0.327127,0.45763,0
0.386571,0.483763,0.558472,0.44276,0.444185,0.291552,0.542211,0.56445,0.668637,0.656452,0.677539,0.562302,0.491247,0.512946,0.643197,0.628496,0.265503,0.570536,0.121342,0.486876,0.255276,0.358771,0
0.280205,0.392374,0.617132,0.483308,0.325981,0.27829,0.590562,0.714788,0.740138,0.499313,0.607401,0.465814,0.609935,0.526455,0.678043,0.628934,0.191051,0.538427,0.13214,0.420578,0.453083,0.325963,0
0.311464,0.214488,0.274949,0.513688,0.208984,0.228732,0.557617,0.607179,0.529873,0.654805,0.479778,0.465303,0.576673,0.564599,0.424533,0.591894,0.258262,0.230031,0.318135,0.451703,0.154804,0.238341,0
0.28111,0.1827,0.194706,0.668479,0.231416,0.460356,0.503596,0.321489,0.411387,0.556527,0.611811,0.620289,0.613136,0.659504,0.543167,0.653617,0.32306,0.097295,0.48277,0.366464,0.383346,0.157448,0
0.29027,0.522732,0.557269,0.258215,0.610644,0.553814,0.50074,0.410676,0.66201,0.667361,0.555404,0.583207,0.569058,0.524605,0.506254,0.634599,0.380245,0.507432,0.075096,0.704823,0.247613,0.455461,0
0.237469,0.352258,0.435136,0.369469,0.365936,0.368817,0.506967,0.668349,0.643535,0.62775,0.553632,0.664236,0.477535,0.564024,0.462743,0.674681,0.286669,0.290446,0.139524,0.549591,0.333657,0.319396,0
0.321507,0.181401,0.229225,0.594331,0.161295,0.241494,0.505643,0.598261,0.461401,0.550868,0.64194,0.485393,0.538867,0.518555,0.3799,0.505819,0.208875,0.159467,0.467566,0.361881,0.296876,0.197131,0
0.43355,0.168411,0.188539,0.661511,0.155957,0.304427,0.428083,0.47078,0.52299,0.665244,0.627287,0.40226,0.508051,0.607817,0.445621,0.430048,0.253435,0.102565,0.552474,0.32955,0.150231,0.164425,0
0.292296,0.129518,0.167181,0.774479,0.193323,0.375521,0.521139,0.575371,0.486036,0.266434,0.639339,0.53466,0.41397,0.542031,0.517884,0.700426,0.228927,0.07083,0.741142,0.223263,0.59977,0.123771,0
0.295265,0.181478,0.204181,0.58319,0.141061,0.363337,0.5825,0.43368,0.547309,0.645078,0.618631,0.327526,0.447911,0.696044,0.608399,0.614127,0.230784,0.128084,0.487487,0.497571,0.435532,0.204265,0
0.387753,0.168411,0.185155,0.791777,0.128067,0.411654,0.403179,0.463357,0.599288,0.374743,0.602503,0.560498,0.568723,0.592658,0.521093,0.589056,0.268845,0.050447,0.669568,0.256165,0.482782,0.131671,0
0.309882,0.215787,0.214635,0.649275,0.134137,0.558577,0.535805,0.318638,0.729156,0.481481,0.449472,0.620115,0.5394,0.537135,0.506091,0.602201,0.282399,0.090721,0.39104,0.541312,0.309836,0.214052,0
0.244542,0.2598,0.252237,0.532469,0.295225,0.555876,0.378546,0.228385,0.672678,0.662663,0.5924,0.574878,0.519026,0.678724,0.459188,0.47386,0.257705,0.170125,0.271482,0.562566,0.319335,0.247453,0
0.205169,0.249637,0.249981,0.602123,0.353766,0.686266,0.456943,0.268539,0.683889,0.586491,0.616752,0.465033,0.451933,0.616111,0.323238,0.423728,0.225399,0.177835,0.323565,0.472043,0.49775,0.205366,0
0.331768,0.205547,0.233436,0.638169,0.276303,0.427279,0.452214,0.541918,0.466257,0.593247,0.653441,0.632308,0.553316,0.637257,0.571,0.533458,0.262347,0.13077,0.384305,0.327855,0.265017,0.164007,0
0.40502,0.20272,0.217643,0.637649,0.228867,0.409241,0.464374,0.418681,0.45547,0.57244,0.662498,0.580375,0.459144,0.4895,0.412523,0.518022,0.271073,0.122644,0.403684,0.368871,0.240841,0.176581,0
0.352191,0.219225,0.220501,0.688105,0.182311,0.491586,0.395932,0.439045,0.811182,0.518439,0.477763,0.5021,0.470204,0.602035,0.51571,0.617317,0.283327,0.085845,0.403415,0.374663,0.273815,0.179954,0
0.352243,0.220753,0.22569,0.7076,0.147263,0.48469,0.432033,0.500525,0.713307,0.408567,0.626823,0.662775,0.437627,0.527726,0.430969,0.607869,0.303565,0.065566,0.399092,0.347763,0.260499,0.17126,0
0.258552,0.214488,0.239829,0.721918,0.279058,0.449509,0.492537,0.646249,0.78155,0.340827,0.643078,0.690647,0.460417,0.593004,0.357778,0.524121,0.273115,0.139279,0.474669,0.239847,0.385023,0.143985,0
0.294101,0.23978,0.255697,0.6347,0.357359,0.508989,0.548915,0.466578,0.631306,0.465913,0.736315,0.564335,0.46018,0.677044,0.489943,0.623064,0.225214,0.237748,0.358412,0.335598,0.531281,0.177665,0
0.354378,0.156415,0.188539,0.697518,0.248519,0.371118,0.522217,0.552664,0.371329,0.50945,0.702874,0.6041,0.544122,0.564654,0.557909,0.560164,0.212403,0.101506,0.538051,0.304635,0.242498,0.144146,0
0.211607,0.175823,0.19275,0.747268,0.21397,0.480991,0.538866,0.413266,0.531725,0.459084,0.6949,0.49625,0.511278,0.575973,0.464778,0.679758,0.210732,0.127556,0.56663,0.327903,0.419078,0.147775,0
0.349242,0.39375,0.458524,0.354063,0.464896,0.577942,0.588902,0.645752,0.469897,0.741759,0.342561,0.573342,0.47378,0.574726,0.664884,0.781778,0.258076,0.418233,0.16002,0.611341,0.388933,0.354519,0
0.473312,0.333155,0.361811,0.344174,0.26899,0.482152,0.469634,0.649392,0.489716,0.678721,0.472975,0.52972,0.506683,0.513429,0.692392,0.549844,0.354066,0.290544,0.209423,0.652791,0.548102,0.328575,0
0.432816,0.387789,0.429871,0.361897,0.357494,0.528914,0.605043,0.764799,0.500797,0.714194,0.388782,0.614082,0.437026,0.506985,0.731967,0.573876,0.389343,0.415092,0.169607,0.603905,0.226331,0.346869,0
0.404681,0.380072,0.461232,0.337542,0.413718,0.582102,0.589545,0.569301,0.527,0.596405,0.404891,0.494855,0.322111,0.479547,0.564088,0.475321,0.347011,0.46657,0.1614,0.663103,0.346268,0.374762,0
0.383603,0.355085,0.433707,0.34773,0.372084,0.540979,0.704291,0.546443,0.581749,0.724675,0.445299,0.541134,0.431394,0.536476,0.808724,0.676981,0.297623,0.393103,0.184887,0.645911,0.615234,0.337103,0
0.395557,0.483915,0.53937,0.381546,0.463302,0.262505,0.529038,0.700381,0.610418,0.685215,0.50158,0.599875,0.418356,0.536228,0.591406,0.586576,0.318604,0.585257,0.106374,0.510043,0.237845,0.384556,0
0.388899,0.37648,0.454614,0.345263,0.407199,0.496109,0.502233,0.478319,0.604826,0.837459,0.416872,0.508728,0.463605,0.583365,0.577918,0.569297,0.383216,0.404982,0.146389,0.668018,0.539605,0.362849,0
0.389762,0.465271,0.537414,0.325104,0.562151,0.557762,0.579859,0.663289,0.509411,0.770411,0.375391,0.569372,0.542559,0.524409,0.675168,0.529139,0.379688,0.600485,0.103983,0.620253,0.366305,0.42628,0
0.404602,0.416902,0.477251,0.350523,0.475554,0.59473,0.626324,0.567175,0.353809,0.716696,0.405317,0.562739,0.54345,0.600621,0.781323,0.550543,0.475678,0.500352,0.138524,0.634953,0.766525,0.379119,0
0.429601,0.46061,0.503271,0.396914,0.458625,0.443368,0.534252,0.369673,0.472925,0.724835,0.509512,0.674844,0.564817,0.614685,0.425559,0.632791,0.528407,0.506748,0.134818,0.612369,0.5582,0.373248,0
0.324097,0.319936,0.399639,0.402017,0.467446,0.561238,0.36673,0.201192,0.456404,0.80504,0.414621,0.567735,0.365848,0.403834,0.203275,0.427112,0.380431,0.309411,0.179215,0.611429,0.385461,0.315422,0
0.279279,0.3437,0.437843,0.435793,0.343053,0.310828,0.598649,0.667611,0.507668,0.804289,0.685832,0.692381,0.347025,0.512472,0.530303,0.648887,0.32863,0.344112,0.170473,0.501914,0.262751,0.27252,0
0.398028,0.384733,0.453185,0.39034,0.408591,0.44475,0.577792,0.477548,0.447001,0.793624,0.560853,0.676023,0.342168,0.547352,0.444389,0.674077,0.322131,0.341195,0.141929,0.612139,0.289712,0.327886,0
0.394984,0.535493,0.600511,0.312614,0.514553,0.537345,0.516075,0.36026,0.628358,0.684662,0.591182,0.734006,0.532421,0.584629,0.599625,0.666796,0.378574,0.644914,0.090514,0.709849,0.424254,0.467057,0
0.305811,0.495683,0.519816,0.339223,0.522406,0.462739,0.560822,0.533345,0.465998,0.650034,0.707645,0.752993,0.41895,0.651994,0.677292,0.589818,0.36762,0.476682,0.093241,0.640492,0.871034,0.404082,0
0.369321,0.314969,0.381439,0.502643,0.477727,0.430379,0.463576,0.67395,0.479073,0.644561,0.473447,0.552527,0.377913,0.559241,0.627306,0.414967,0.313962,0.286754,0.181398,0.443392,0.394709,0.250271,0
0.407466,0.427523,0.477251,0.439155,0.509003,0.455227,0.598853,0.587153,0.449369,0.796213,0.483771,0.52018,0.332164,0.512239,0.545453,0.442937,0.27293,0.479439,0.133912,0.549151,0.276854,0.337217,0
0.297167,0.651868,0.765887,0.279992,0.631399,0.537726,0.830192,0.534066,0.465582,0.774026,0.301129,0.428725,0.596947,0.582218,0.713787,0.585932,0.269959,0.765643,0.045064,0.664407,0.348571,0.536486,0
0.343446,0.576832,0.705197,0.298038,0.563751,0.500418,0.761391,0.606118,0.408665,0.635674,0.295404,0.498974,0.494217,0.470169,0.671609,0.624603,0.323431,0.713305,0.065662,0.655902,0.168283,0.497185,0
0.41792,0.411248,0.472889,0.394846,0.413769,0.433156,0.575678,0.71883,0.443995,0.587546,0.424815,0.644206,0.624932,0.632407,0.627318,0.746783,0.247494,0.48397,0.145953,0.516193,0.703699,0.350765,0
0.426011,0.462214,0.522749,0.390966,0.488925,0.359827,0.556186,0.663634,0.469268,0.608182,0.52956,0.689554,0.551352,0.574165,0.71932,0.690867,0.297066,0.534145,0.102866,0.514678,0.839858,0.357636,0
0.069937,0.253534,0.371287,0.543837,0.621762,0.377045,0.536804,0.575095,0.666362,0.672442,0.630464,0.595607,0.447225,0.619009,0.691238,0.55585,0.020238,0.279183,0.251068,0.203391,0.495978,0.141735,0
0.071331,0.599908,0.664962,0.4256,0.599875,0.357689,0.706396,0.684274,0.715082,0.453615,0.563427,0.748072,0.520198,0.549736,0.473692,0.625656,0.04586,0.539168,0.067657,0.379759,0.492121,0.352358,0
0.079999,0.207611,0.370083,0.574439,0.570735,0.357376,0.666831,0.568986,0.703153,0.432282,0.43387,0.580691,0.457471,0.556594,0.46566,0.570848,0.043075,0.254312,0.23874,0.156599,0.532057,0.120042,0
0.082566,0.092305,0.161164,0.625017,0.549412,0.391662,0.592149,0.654969,0.583601,0.645533,0.565638,0.53577,0.512298,0.514853,0.53325,0.545224,0.025622,0.159681,0.489848,0.087106,0.454627,0.036366,0
0.045805,0.251012,0.345115,0.576741,0.573655,0.394826,0.641898,0.763246,0.556157,0.630569,0.656114,0.527352,0.468086,0.419463,0.461418,0.430469,0.016153,0.296601,0.236733,0.21129,0.465203,0.147074,0
0.093419,0.036525,0.049259,0.811537,0.663243,0.383993,0.478815,0.730435,0.541235,0.516186,0.607068,0.514448,0.53704,0.642637,0.504246,0.515043,0.033791,0.075195,0.870638,0.014545,0.431787,0.017424,0
0.10297,0.189654,0.316989,0.623037,0.773251,0.405714,0.605039,0.689083,0.545995,0.562858,0.54292,0.610471,0.476602,0.626423,0.490771,0.510753,0.085964,0.228521,0.296951,0.130675,0.444042,0.108805,0
0.103799,0.294185,0.408137,0.539228,0.662378,0.486233,0.435028,0.634343,0.640177,0.59396,0.423368,0.660545,0.497393,0.580241,0.59106,0.454529,0.078351,0.362183,0.194058,0.252638,0.40468,0.187305,0
0.276934,0.09987,0.281943,0.730306,0.697911,0.231591,0.374164,0.886176,0.503679,0.607574,0.588888,0.376818,0.625919,0.622363,0.492175,0.439836,0.067954,0.20737,0.356747,0.091935,0.452041,0.110299,0
0.32739,0.328723,0.439347,0.598208,0.623382,0.204764,0.47944,0.819656,0.42718,0.664282,0.581294,0.41675,0.450659,0.742026,0.507321,0.444519,0.122726,0.326745,0.193244,0.227499,0.618313,0.198845,0
0.22293,0.240238,0.36324,0.609709,0.534475,0.389671,0.668768,0.702534,0.307445,0.590103,0.682427,0.632983,0.395161,0.619322,0.597102,0.477027,0.098032,0.286854,0.238896,0.265946,0.674281,0.166753,0
0.110091,0.222434,0.344589,0.654627,0.669542,0.317504,0.537325,0.659788,0.663474,0.388101,0.549064,0.698682,0.497013,0.573323,0.608111,0.456248,0.031749,0.276358,0.266362,0.139405,0.459907,0.134889,0
0.147234,0.22488,0.307062,0.572105,0.64554,0.446224,0.566722,0.571692,0.615034,0.676171,0.565174,0.46755,0.489035,0.556123,0.63137,0.533467,0.02915,0.257229,0.290842,0.1782,0.432487,0.116824,0
0.342411,0.14098,0.171768,0.695823,0.509987,0.69716,0.78267,0.554642,0.258443,0.530938,0.413801,0.486682,0.454407,0.37623,0.730068,0.431766,0.083179,0.134025,0.564427,0.176218,0.233737,0.079226,0
0.369685,0.178116,0.248703,0.598273,0.644628,0.609394,0.774119,0.609966,0.3253,0.349787,0.343376,0.505898,0.421418,0.563221,0.64635,0.466677,0.196621,0.215241,0.359165,0.172188,0.446628,0.113998,0
0.253696,0.626958,0.706851,0.50061,0.774515,0.473034,0.775825,0.546223,0.45379,0.432431,0.485594,0.502033,0.416452,0.53036,0.618887,0.393221,0.186409,0.524477,0.070726,0.336971,0.672882,0.335278,0
0.104598,0.152212,0.240881,0.613969,0.612741,0.57499,0.542962,0.68667,0.53376,0.47617,0.565944,0.509532,0.444616,0.639636,0.533584,0.579149,0.091719,0.154351,0.446955,0.126645,0.484414,0.060263,0
0.064946,0.4127,0.511995,0.452232,0.72617,0.584372,0.768767,0.554335,0.5138,0.589652,0.378312,0.493007,0.380255,0.532289,0.614579,0.537935,0.074452,0.411663,0.146663,0.2891,0.452799,0.218919,0
0.036747,0.096126,0.147552,0.683456,0.622707,0.389057,0.681696,0.696132,0.433223,0.535743,0.502797,0.523394,0.501183,0.576302,0.697855,0.599362,0.028221,0.172765,0.465318,0.090906,0.469685,0.053877,0
0.371319,0.041415,0.057983,0.79652,0.702542,0.33475,0.511959,0.719903,0.57013,0.43841,0.648176,0.539257,0.516551,0.662676,0.490696,0.525643,0.037505,0.094296,0.709615,0.023552,0.454701,0.034475,0
0.428013,0.209292,0.338046,0.618573,0.77581,0.410394,0.606837,0.685768,0.542147,0.561876,0.539089,0.617278,0.482464,0.622935,0.49009,0.51366,0.108986,0.235573,0.282702,0.139162,0.571542,0.117255,0
0.209647,0.383128,0.464992,0.466076,0.758618,0.678507,0.503489,0.509361,0.575488,0.548456,0.351005,0.678139,0.420337,0.601346,0.728047,0.517189,0.07928,0.395693,0.148533,0.328797,0.42242,0.239686,0
0.032052,0.185757,0.299917,0.570045,0.581555,0.406873,0.601804,0.661694,0.596901,0.689467,0.557654,0.497843,0.530503,0.56608,0.544823,0.532982,0.003528,0.267344,0.29192,0.159516,0.480668,0.101434,0
0.028475,0.138458,0.238249,0.580551,0.562329,0.391592,0.613379,0.716344,0.562457,0.660541,0.570162,0.52448,0.519737,0.54461,0.58143,0.573885,0.001114,0.215145,0.361439,0.127698,0.388424,0.069776,0
0.055534,0.301139,0.471385,0.550819,0.617106,0.320626,0.626485,0.675158,0.720095,0.504984,0.48742,0.679102,0.663457,0.606957,0.512119,0.477386,0.046788,0.341982,0.173273,0.216867,0.415667,0.187604,0
0.060449,0.641476,0.714748,0.562431,0.71354,0.288979,0.731327,0.671075,0.536919,0.454297,0.630377,0.545267,0.518082,0.483733,0.536661,0.426688,0.065726,0.554368,0.075271,0.306594,0.460058,0.33423,0
0.04314,0.461221,0.536211,0.479801,0.66596,0.349682,0.674719,0.746322,0.361534,0.4847,0.691222,0.690041,0.407145,0.668945,0.650208,0.400691,0.053101,0.456133,0.11748,0.348918,0.477562,0.270149,0
0.036849,0.143119,0.245469,0.595528,0.561195,0.420206,0.686502,0.714335,0.477439,0.616792,0.665638,0.597617,0.505999,0.592398,0.618807,0.491155,0.036576,0.220173,0.338551,0.152264,0.458543,0.086416,0
0.03043,0.162146,0.274874,0.584365,0.601379,0.417499,0.616747,0.682437,0.591168,0.673521,0.563104,0.53165,0.528,0.533424,0.566673,0.551064,0.003528,0.241951,0.319598,0.139722,0.461185,0.087673,0
0.370193,0.080691,0.22554,0.619172,0.783835,0.633445,0.587922,0.690857,0.63581,0.55748,0.653329,0.50084,0.444096,0.48712,0.485408,0.4602,0.035648,0.166221,0.440887,0.087091,0.473211,0.061125,0
0.477685,0.176053,0.272091,0.606187,0.788133,0.671055,0.603176,0.51393,0.464653,0.755973,0.713346,0.477288,0.511762,0.47852,0.416404,0.472095,0.067397,0.213492,0.321319,0.140975,0.607302,0.103598,0
0.297875,0.173913,0.272016,0.601614,0.703947,0.607959,0.600879,0.585942,0.456635,0.848774,0.678876,0.450742,0.566381,0.553667,0.421007,0.439242,0.03472,0.203543,0.333481,0.161751,0.517291,0.097081,0
0.036054,0.191946,0.275626,0.567049,0.572367,0.438446,0.567444,0.699423,0.583754,0.633854,0.554351,0.551539,0.562247,0.583915,0.564805,0.571558,0.011511,0.240484,0.320463,0.156967,0.475893,0.092481,0
0.034772,0.313441,0.359254,0.460387,0.484123,0.438709,0.362604,0.724195,0.439034,0.442251,0.393256,0.731834,0.653023,0.648272,0.564116,0.708833,0.021166,0.261512,0.169726,0.376233,0.4569,0.224326,0
0.142146,0.163063,0.268406,0.620932,0.551546,0.453118,0.578253,0.668184,0.349529,0.648021,0.750595,0.429869,0.448682,0.662572,0.6557,0.488504,0.057928,0.212428,0.344392,0.21153,0.451232,0.115082,0
0.1723,0.13586,0.241859,0.701447,0.493074,0.406154,0.550287,0.742623,0.382578,0.593605,0.79658,0.440834,0.417526,0.628681,0.669956,0.522905,0.077794,0.196612,0.40315,0.189068,0.422318,0.109817,0
0.108026,0.197753,0.301497,0.593088,0.614061,0.50882,0.602194,0.694764,0.499668,0.737534,0.556436,0.472647,0.574257,0.601983,0.659071,0.400933,0.052172,0.245609,0.309668,0.174859,0.415012,0.109994,0
0.050649,0.260793,0.348199,0.558846,0.585814,0.40098,0.574187,0.762099,0.580685,0.597293,0.64608,0.605611,0.512493,0.441808,0.439019,0.378937,0.020052,0.301816,0.229542,0.212009,0.46322,0.149343,0
0.030727,0.147551,0.246447,0.59575,0.57777,0.411277,0.597168,0.698668,0.599105,0.684827,0.586184,0.507696,0.504554,0.537012,0.572697,0.589684,0.000371,0.219487,0.353705,0.131923,0.484634,0.077754,0
0.429332,0.194315,0.287884,0.546146,0.762203,0.640523,0.695125,0.781547,0.633633,0.564239,0.438725,0.344526,0.397242,0.523165,0.413294,0.456002,0.043632,0.215964,0.322092,0.133144,0.403645,0.102997,0
0.524885,0.147475,0.213582,0.581473,0.628332,0.652004,0.755991,0.593163,0.541055,0.578049,0.493887,0.446212,0.314937,0.498493,0.616396,0.431741,0.116599,0.165702,0.433991,0.146497,0.882336,0.081262,0
0.325702,0.029419,0.034143,0.855797,0.70864,0.35184,0.575961,0.636783,0.635809,0.601776,0.418255,0.360282,0.353645,0.464188,0.584472,0.447011,0.098589,0.067741,0.923231,0.002361,0.244199,0.01735,0
0.13154,0.075877,0.108972,0.772042,0.549617,0.293875,0.672788,0.756204,0.507266,0.547362,0.44422,0.377992,0.474019,0.598697,0.609846,0.492877,0.026736,0.143139,0.552848,0.067507,0.449277,0.057222,0
0.031808,0.325896,0.361961,0.455166,0.546968,0.388448,0.46253,0.763862,0.436626,0.578927,0.701208,0.711207,0.573236,0.558562,0.564712,0.564757,0.001485,0.275209,0.166827,0.319166,0.481149,0.186037,0
0.074129,0.17185,0.279687,0.566175,0.640665,0.588985,0.785694,0.643646,0.557212,0.683544,0.596117,0.417598,0.375637,0.439263,0.628844,0.401389,0.024137,0.254811,0.313023,0.167583,0.452431,0.109231,0
0.117612,0.08092,0.173874,0.722741,0.629854,0.396821,0.648184,0.68455,0.647494,0.49958,0.353352,0.390619,0.42749,0.401921,0.584168,0.428651,0.066283,0.178666,0.43143,0.074927,0.607375,0.084476,0
0.114816,0.06579,0.126645,0.72661,0.667749,0.352308,0.665052,0.728531,0.748679,0.529084,0.352022,0.407085,0.427153,0.510838,0.556102,0.434664,0.075752,0.150727,0.490329,0.055375,0.604514,0.057986,0
0.073212,0.255139,0.441453,0.578446,0.636943,0.339901,0.671258,0.706879,0.713398,0.479714,0.435657,0.605547,0.571276,0.543529,0.479799,0.410799,0.040104,0.296637,0.207099,0.181322,0.397135,0.155377,0
0.046441,0.099335,0.148755,0.650418,0.53656,0.414141,0.554474,0.671777,0.513944,0.794241,0.549701,0.6234,0.505124,0.495038,0.525989,0.592114,0.015225,0.08865,0.514889,0.095926,0.438568,0.029962,0
